STATION,NAME,DATE,AVG,TMAX,TMIN
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/25/07,,52,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/26/07,,54,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/27/07,,70,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/28/07,,77,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/29/07,,88,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/30/07,,87,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/1/07,,79,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/2/07,,73,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/3/07,,61,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/4/07,,64,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/5/07,,75,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/6/07,,68,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/7/07,,76,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/8/07,,76,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/9/07,,80,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/10/07,,83,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/11/07,,86,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/12/07,,81,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/13/07,,84,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/14/07,,88,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/15/07,,69,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/16/07,,72,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/17/07,,66,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/18/07,,73,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/19/07,,82,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/20/07,,81,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/21/07,,82,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/22/07,,79,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/23/07,,78,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/24/07,,68,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/25/07,,71,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/26/07,,78,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/27/07,,73,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/28/07,,81,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/29/07,,83,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/30/07,,76,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/31/07,,78,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/1/07,,79,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/2/07,,77,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/3/07,,77,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/4/07,,82,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/5/07,,74,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/6/07,,87,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/7/07,,89,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/8/07,,74,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/9/07,,80,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/10/07,,80,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/11/07,,84,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/12/07,,87,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/13/07,,87,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/14/07,,88,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/15/07,,89,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/16/07,,91,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/17/07,,89,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/18/07,,81,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/19/07,,81,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/20/07,,87,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/21/07,,91,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/22/07,,81,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/23/07,,72,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/24/07,,73,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/25/07,,89,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/26/07,,89,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/27/07,,84,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/28/07,,77,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/29/07,,77,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/30/07,,76,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/1/07,,81,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/2/07,,84,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/3/07,,89,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/4/07,,89,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/5/07,,90,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/6/07,,89,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/7/07,,93,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/8/07,,95,75
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/9/07,,88,73
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/10/07,,86,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/11/07,,81,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/12/07,,86,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/13/07,,81,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/14/07,,88,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/15/07,,85,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/16/07,,92,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/17/07,,96,72
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/18/07,,93,73
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/19/07,,86,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/20/07,,79,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/21/07,,81,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/22/07,,85,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/23/07,,84,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/24/07,,86,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/25/07,,88,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/26/07,,91,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/27/07,,85,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/28/07,,85,72
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/29/07,,85,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/30/07,,86,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/31/07,,87,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/1/07,,90,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/2/07,,90,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/3/07,,89,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/4/07,,88,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/5/07,,90,73
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/6/07,,89,75
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/7/07,,90,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/8/07,,78,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/9/07,,88,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/10/07,,91,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/11/07,,92,74
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/12/07,,90,72
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/13/07,,90,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/14/07,,93,75
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/15/07,,87,75
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/16/07,,82,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/17/07,,80,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/18/07,,87,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/19/07,,86,76
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/20/07,,84,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/21/07,,90,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/22/07,,87,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/23/07,,82,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/24/07,,75,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/25/07,,79,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/26/07,,82,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/27/07,,91,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/28/07,,92,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/29/07,,77,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/30/07,,79,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/31/07,,80,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/1/07,,80,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/2/07,,85,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/3/07,,88,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/4/07,,89,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/5/07,,85,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/6/07,,81,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/7/07,,78,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/8/07,,80,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/9/07,,73,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/10/07,,61,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/11/07,,72,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/12/07,,70,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/13/07,,81,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/14/07,,61,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/15/07,,61,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/16/07,,75,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/17/07,,87,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/18/07,,76,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/19/07,,78,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/20/07,,84,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/21/07,,88,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/22/07,,74,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/23/07,,85,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/24/07,,85,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/25/07,,75,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/26/07,,69,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/27/07,,79,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/28/07,,73,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/29/07,,79,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/30/07,,80,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/1/07,,75,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/2/07,,73,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/3/07,,74,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/4/07,,82,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/5/07,,85,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/6/07,,85,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/7/07,,82,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/8/07,,73,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/9/07,,72,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/10/07,,54,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/11/07,,56,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/12/07,,65,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/13/07,,59,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/14/07,,67,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/15/07,,63,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/16/07,,55,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/17/07,,60,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/18/07,,61,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/19/07,,63,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/20/07,,78,43
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/21/07,,73,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/22/07,,54,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/23/07,,67,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/24/07,,56,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/25/07,,57,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/26/07,,54,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/27/07,,56,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/28/07,,59,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/29/07,,67,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/30/07,,70,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/31/07,,58,36
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/1/07,,57,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/2/07,,59,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/3/07,,56,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/4/07,,64,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/5/07,,53,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/6/07,,42,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/7/07,,48,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/8/07,,49,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/9/07,,52,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/10/07,,56,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/11/07,,67,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/12/07,,60,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/13/07,,61,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/14/07,,52,39
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/15/07,,45,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/16/07,,55,36
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/17/07,,53,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/18/07,,42,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/19/07,,70,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/20/07,,47,36
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/21/07,,35,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/22/07,,29,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/23/07,,28,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/24/07,,34,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/25/07,,43,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/26/07,,43,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/27/07,,34,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/28/07,,42,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/29/07,,44,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/30/07,,37,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/1/07,,40,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/2/07,,37,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/3/07,,37,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/4/07,,39,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/5/07,,36,15
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/6/07,,27,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/7/07,,28,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/8/07,,19,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/9/07,,16,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/10/07,,27,12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/11/07,,30,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/12/07,,26,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/13/07,,36,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/14/07,,25,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/15/07,,19,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/16/07,,21,7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/17/07,,31,7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/18/07,,35,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/19/07,,36,15
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/20/07,,40,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/21/07,,38,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/22/07,,40,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/23/07,,26,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/24/07,,26,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/25/07,,43,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/26/07,,33,21
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/27/07,,26,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/28/07,,28,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/29/07,,30,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/30/07,,28,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/31/07,,20,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/1/08,,17,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/2/08,,16,2
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/3/08,,30,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/4/08,,35,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/5/08,,43,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/6/08,,45,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/7/08,,41,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/8/08,,35,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/9/08,,36,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/10/08,,33,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/11/08,,31,21
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/12/08,,28,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/13/08,,29,15
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/14/08,,24,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/15/08,,26,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/16/08,,30,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/17/08,,17,1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/18/08,,16,-3
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/19/08,,4,-9
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/20/08,,12,-11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/21/08,,20,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/22/08,,17,0
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/23/08,,16,-4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/24/08,,11,-12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/25/08,,25,-1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/26/08,,36,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/27/08,,45,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/28/08,,54,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/29/08,,46,2
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/30/08,,12,0
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/31/08,,26,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/1/08,,34,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/2/08,,37,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/3/08,,32,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/4/08,,36,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/5/08,,34,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/6/08,,27,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/7/08,,23,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/8/08,,34,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/9/08,,34,7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/10/08,,7,-1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/11/08,,8,2
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/12/08,,15,1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/13/08,,29,-3
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/14/08,,34,7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/15/08,,17,1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/16/08,,36,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/17/08,,34,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/18/08,,24,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/19/08,,21,-4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/20/08,,8,-10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/21/08,,17,1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/22/08,,25,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/23/08,,34,7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/24/08,,41,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/25/08,,35,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/26/08,,28,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/27/08,,26,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/28/08,,36,15
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/29/08,,42,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/1/08,,50,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/2/08,,63,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/3/08,,31,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/4/08,,31,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/5/08,,33,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/6/08,,32,10
